"","date","Time.trap.pulled","Site","Sampler.s..names","Did.the.trap.fish.properly..Y.N.","Timer.start","Timer.end","X..Nights.Fished","Hours.Fished","Weather..S.PC.O.R.","Photo.taken..Y.N.","Notes","...13","Samples.processing","Subsample.","Metacarcinus.magistermegalopae","Metacarcinus.magisterinstar","...18","Cancer.productus","Metacarcinus.gracilis","Glebocarcinus.oregonensis","Lophopanopeus.bellus","Oregonia.gracilis","Hemigrapsus.sp.","Pugettia.sp.","Pinnixa.sp.","Fabia.sp.","...28","Surf.Smelt","Sand.Lance","Salmon","Gunnel","Sculpin","Flatfish","Pipefish","Amphipod","Isopod..Kelp","Isopod..Pill.Bug","Octopus","Polychaete","Shrimp","...42","Temperature..degrees.C.","Salinity..ppt.","Organization","totalCMagister","TotalDungenessCPUE","DungMegalopeCPUE","DungInstarCPUE"
"692",2019-05-07,"09:30:00","GAR","Blair Paul, Andy Pavone, Kevin Cagey",NA,"20:30:00","05:30:00","1",9,"Sunny, calm","N",NA,NA,"fresh","N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",0,0,0,0
"693",2019-05-09,"10:00:00","GAR","Blair Paul, Andy Pavone, Kevin Cagey",NA,"20:30:00","05:30:00","2",18,"Sunny, windy","N",NA,NA,"fresh","N",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",1,0.0555555555555556,0.0555555555555556,0
"694",2019-05-10,"09:00:00","GAR","Blair Paul, Andy Pavone, Kevin Cagey",NA,"20:30:00","05:30:00","1",9,"Sunny, calm","N",NA,NA,"fresh","N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",0,0,0,0
"695",2019-05-12,"14:30:00","GAR","Blair Paul",NA,"20:30:00","05:30:00","2",18,"cloudy","N",NA,NA,"fresh","N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",0,0,0,0
"696",2019-05-14,"10:00:00","GAR","Andy Pavone, Kevin Cagey",NA,"20:30:00","05:30:00","2",18,"overcast, rainy","N",NA,NA,"fresh","N",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",1,0.0555555555555556,0.0555555555555556,0
"697",2019-05-15,"13:00:00","GAR","Blair Paul, Andy Pavone",NA,"20:30:00","05:30:00","1",9,"overcast, windy","N",NA,NA,"fresh","N",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",1,0.111111111111111,0.111111111111111,0
"698",2019-05-16,"09:20:00","GAR","Blair Paul, Andy Pavone",NA,"20:30:00","05:30:00","1",9,NA,"N",NA,NA,"fresh","N",5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",5,0.555555555555556,0.555555555555556,0
"699",2019-05-22,"16:30:00","GAR","Blair Paul, Andy Pavone",NA,"21:00:00","05:30:00",NA,NA,NA,"N","Trap in the water for 6 nights",NA,"fresh","N",8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",8,NA,NA,NA
"700",2019-05-23,"12:30:00","GAR","Blair Paul",NA,"21:00:00","05:30:00","1",8.5,"sun","N",NA,NA,"fresh","N",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",1,0.117647058823529,0.117647058823529,0
"701",2019-05-24,"09:30:00","GAR","Blair Paul, Andy Pavone",NA,"21:00:00","05:30:00","1",8.5,"overcast, breezy","N",NA,NA,"fresh","N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",0,0,0,0
"702",2019-05-26,"16:30:00","GAR",NA,NA,"21:00:00","05:30:00","2",17,"sunny","N",NA,NA,"fresh","N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",0,0,0,0
"703",2019-05-28,"13:30:00","GAR",NA,NA,"21:00:00","05:30:00","2",17,NA,"N",NA,NA,"fresh","N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",0,0,0,0
"704",2019-05-30,"13:30:00","GAR","Blair Paul, Andy Pavone",NA,"21:00:00","05:30:00","2",17,"sun","N",NA,NA,"fresh","N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",0,0,0,0
"705",2019-05-31,"16:00:00","GAR","Blair Paul, Andy Pavone",NA,"21:00:00","05:30:00","1",8.5,NA,"N",NA,NA,"fresh","N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",0,0,0,0
"706",2019-06-03,"15:15:00","GAR","Blair Paul, Kevin Cagey",NA,"21:00:00","05:00:00","3",24,"sunny, windy","N",NA,NA,"fresh","N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",0,0,0,0
"707",2019-06-05,"15:30:00","GAR","Blair Paul, Andy Pavone",NA,"21:00:00","05:00:00","2",16,"sunny, windy","Y",NA,NA,"fresh","N",4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",6,0.375,0.25,0.125
"708",2019-06-07,"14:45:00","GAR","Andy Pavone, Kevin Cagey",NA,"21:00:00","05:00:00","2",16,"overcast, windy","N",NA,NA,"fresh","N",7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",11,0.6875,0.4375,0.25
"709",2019-06-10,"16:00:00","GAR","Blair Paul, Andy Pavone, Kevin Cagey",NA,"21:00:00","05:00:00","3",24,NA,"N",NA,NA,"fresh","N",0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",2,0.0833333333333333,0,0.0833333333333333
"710",2019-06-12,"11:30:00","GAR","Andy Pavone",NA,"21:00:00","05:00:00","2",16,NA,"N",NA,NA,"fresh","N",13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",16,1,0.8125,0.1875
"711",2019-06-14,"14:00:00","GAR","Blair Paul, Andy Pavone",NA,"21:00:00","05:00:00","2",16,"sunny","Y",NA,NA,"fresh","N",23,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",38,2.375,1.4375,0.9375
"712",2019-06-17,"15:00:00","GAR","Blair Paul, Andy Pavone",NA,"21:00:00","05:00:00","3",24,"sunny","Y",NA,NA,"fresh","N",13,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",24,1,0.541666666666667,0.458333333333333
"713",2019-06-19,"15:30:00","GAR","Blair Paul",NA,"21:00:00","05:00:00","2",16,"windy","Y",NA,NA,"fresh","N",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",4,0.25,0.125,0.125
"714",2019-06-21,"13:30:00","GAR","Blair Paul, Andy Pavone",NA,"21:00:00","05:00:00","2",16,"sunny, breezy","Y",NA,NA,"fresh","N",23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",24,1.5,1.4375,0.0625
"715",2019-06-24,"15:30:00","GAR","Blair Paul, Andy Pavone, Kevin Cagey",NA,"21:00:00","05:00:00","3",24,"sunny, calm","Y",NA,NA,"fresh","N",12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",15,0.625,0.5,0.125
"716",2019-06-25,"09:30:00","GAR","Andy Pavone, Kevin Cagey",NA,"21:00:00","05:00:00","1",8,NA,"N",NA,NA,"fresh","N",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",4,0.5,0.5,0
"717",2019-06-27,"14:00:00","GAR","Blair Paul, Andy Pavone",NA,"21:00:00","05:00:00","2",16,"sunny, breezy","Y",NA,NA,"fresh","N",4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",6,0.375,0.25,0.125
"718",2019-06-29,"17:43:00","GAR","Blair Paul",NA,"21:00:00","05:00:00","2",16,NA,"N",NA,NA,"fresh","N",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",4,0.25,0.25,0
"719",2019-07-01,"14:00:00","GAR","Andy Pavone, Kevin Cagey",NA,"21:00:00","05:30:00","1",8.5,"sunny, calm","N",NA,NA,"fresh","N",4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",6,0.705882352941177,0.470588235294118,0.235294117647059
"720",2019-07-03,"10:00:00","GAR","Blair Paul, Kevin Cagey",NA,"21:00:00","05:30:00","2",17,"cloudy","N",NA,NA,"fresh","N",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",1,0.0588235294117647,0,0.0588235294117647
"721",2019-07-05,"15:50:00","GAR","Kevin Cagey",NA,"21:00:00","05:30:00","2",17,"cloudy","N",NA,NA,"fresh","N",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",1,0.0588235294117647,0.0588235294117647,0
"722",2019-07-07,"17:15:00","GAR","Kevin Cagey",NA,"21:00:00","05:30:00","2",17,"cloudy","N",NA,NA,"fresh","N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",0,0,0,0
"723",2019-07-09,"10:00:00","GAR","Blair Paul",NA,"21:00:00","05:30:00","2",17,NA,"N",NA,NA,"fresh","N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",0,0,0,0
"724",2019-07-11,"12:00:00","GAR","Andy Pavone, Kevin Cagey",NA,"21:00:00","05:30:00","2",17,NA,"N",NA,NA,"fresh","N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",0,0,0,0
"725",2019-07-16,"13:30:00","GAR","Andy Pavone, Kevin Cagey",NA,"21:00:00","05:30:00",NA,NA,NA,"N","Trap in the water for 5 nights",NA,"fresh","N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",0,NA,NA,NA
"726",2019-07-19,"10:00:00","GAR","Blair Paul",NA,"21:00:00","05:30:00","3",25.5,"overcast","N",NA,NA,"fresh","N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",0,0,0,0
"727",2019-07-23,"14:30:00","GAR","Blair Paul",NA,"21:00:00","05:30:00",NA,NA,"overcast","N","Trap in the water for 4 nights",NA,"fresh","N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",0,NA,NA,NA
"728",2019-07-25,"14:00:00","GAR","Andy Pavone",NA,"21:00:00","05:30:00","2",17,NA,"N",NA,NA,"fresh","N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",0,0,0,0
"729",2019-07-26,"15:00:00","GAR","Blair Paul, Andy Pavone",NA,"21:00:00","05:30:00","1",8.5,NA,"N",NA,NA,"fresh","N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",0,0,0,0
"730",2019-07-31,"12:00:00","GAR","Andy Pavone, Kevin Cagey",NA,"20:30:00","06:00:00",NA,NA,NA,"N","Trap in the water for 5 nights",NA,"fresh","N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",0,NA,NA,NA
"731",2019-08-01,"14:30:00","GAR","Blair Paul",NA,"20:30:00","06:00:00","1",9.5,NA,"N",NA,NA,"fresh","N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",0,0,0,0
"732",2019-08-05,"14:30:00","GAR","Andy Pavone",NA,"20:30:00","06:00:00",NA,NA,NA,"N","Trap in the water for 4 nights",NA,"fresh","N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",0,NA,NA,NA
"733",2019-08-07,"13:30:00","GAR","Andy Pavone",NA,"20:30:00","06:00:00","2",19,NA,"N",NA,NA,"fresh","N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",0,0,0,0
"734",2019-08-08,"15:00:00","GAR","Kevin Cagey",NA,"20:30:00","06:00:00","1",9.5,NA,"N",NA,NA,"fresh","N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",0,0,0,0
"735",2019-08-14,"15:00:00","GAR","Blair Paul",NA,"20:30:00","06:00:00",NA,NA,"sun","N","Trap in the water for 6 nights",NA,"fresh","N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",0,NA,NA,NA
"736",2019-08-16,"12:00:00","GAR","Andy Pavone",NA,"20:30:00","06:00:00","2",19,"sun","N",NA,NA,"fresh","N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",0,0,0,0
"737",2019-08-20,"10:00:00","GAR","Andy Pavone, Kevin Cagey",NA,"20:00:00","06:30:00",NA,NA,"sun","N","Trap in the water for 4 nights",NA,"fresh","N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skokomish",0,NA,NA,NA
"738",2019-04-18,"11:00:00","APS","Elizabeth Unsell, Sylvia Charles, Rudy Smith, Erik Alexander, Nik Matsumoto-Grah","y","20:00:00","06:00:00","1",10,"o","y","Very light fouling",NA,NA,"n",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",0,0,0,0
"739",2019-04-21,"08:23:00","APS","Rudy Smith, Erik Alexander","y","20:00:00","06:00:00","3",30,"O","Y","HOURS FISHED INACCURATE - 3 NIGHTS RUINS FORMULA",NA,NA,"N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",0,0,0,0
"740",2019-04-22,"10:15:00","APS","Elizabeth Unsell, Sylvia Charles","y","20:00:00","06:00:00","1",10,"o","y",NA,NA,NA,"n",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",0,0,0,0
"741",2019-04-24,"10:20:00","APS","Elizabeth Unsell, Sylvia Charles","y","20:00:00","06:00:00","2",20,"pc","y",NA,NA,NA,"n",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",0,0,0,0
"742",2019-04-25,"10:45:00","APS","Elizabeth Unsell, Sylvia Charles","y","20:00:00","06:00:00","1",10,"pc","y",NA,NA,NA,"n",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",0,0,0,0
"743",2019-04-27,"08:00:00","APS","Rudy Smith, Erik Alexander","y","20:00:00","06:00:00","2",20,"pc","y",NA,NA,NA,"n",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",0,0,0,0
"744",2019-04-29,"11:00:00","APS","Nik Matsumoto-Grah","y","20:00:00","06:00:00","2",20,"s","y","Clump of worms",NA,NA,"n",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",0,0,0,0
"745",2019-05-01,"08:20:00","APS","Rudy Smith, Erik Alexander","y","20:30:00","06:00:00","2",19,"s","y","Straps over lid loose",NA,NA,"n",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",0,0,0,0
"746",2019-05-02,"10:30:00","APS","Nik Matsumoto-Grah","n","20:30:00","06:00:00",NA,NA,"pc","y","Lost weight, trap floating on side upon retrieval",NA,NA,"n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",NA,NA,NA,NA
"747",2019-05-04,"08:30:00","APS","Rudy Smith, Erik Alexander","y","20:30:00","06:00:00","2",19,"s","y",NA,NA,NA,"n",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",0,0,0,0
"748",2019-05-06,"10:00:00","APS","Sylvia Charles, Bill Alexander","y","20:30:00","06:00:00","2",19,"s","y",NA,NA,NA,"N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",0,0,0,0
"749",2019-05-08,"10:15:00","APS","Sylvia Charles, Bill Alexander","y","20:30:00","05:30:00","2",18,"pc","Y","Not a lot of megalopae, lots of debris, bloom, and worms",NA,NA,"n",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",0,0,0,0
"750",2019-05-09,"10:00:00","APS","Sylvia Charles, Bill Alexander","y","20:30:00","05:30:00","1",9,"s","y","Not a lot in there, notice more small clear megalopae of different species",NA,NA,"n",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",0,0,0,0
"751",2019-05-11,"08:00:00","APS","Rudy Smith, Erik Alexander","y","20:30:00","05:30:00","2",18,"s","n",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",0,0,0,0
"752",2019-05-13,"15:30:00","APS","Rudy Smith, Erik Alexander","y","20:30:00","05:30:00","2",18,"pc","y",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",0,0,0,0
"753",2019-05-15,"09:30:00","APS","Sylvia Charles, Bill Alexander, Eric Alexander","y","20:30:00","05:30:00","2",18,"PC","n","All worms",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",0,0,0,0
"754",2019-05-16,"10:00:00","APS","Sylvia Charles, Bill Alexander","y","20:30:00","05:30:00","1",9,"r","y",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",0,0,0,0
"755",2019-05-18,"06:50:00","APS","Rudy Smith, Erik Alexander","y","20:30:00","05:30:00","2",18,"pc","y",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",0,0,0,0
"756",2019-05-20,"10:00:00","APS","Sylvia Charles, Bill Alexander","y","20:30:00","05:30:00","2",18,"r","y",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",0,0,0,0
"757",2019-05-22,"09:50:00","APS","Sylvia Charles, Bill Alexander, Staff","y","21:00:00","05:30:00","2",17,"s","y",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",0,0,0,0
"758",2019-05-23,"12:00:00","APS","Sylvia Charles, Nik Matsumoto-Grah","y","21:00:00","05:30:00","1",8.5,"s","y",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",0,0,0,0
"759",2019-05-25,"12:00:00","APS","Rudy Smith, Erik Alexander","y","21:00:00","05:30:00","2",17,"o","y","A lot of worms.",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",0,0,0,0
"760",2019-05-27,"10:30:00","APS","Rudy Smith, Erik Alexander","y","21:00:00","05:30:00","2",17,"s","y","Nothing in trap",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",0,0,0,0
"761",2019-05-29,"09:45:00","APS","Sylvia Charles, Bill Alexander, Staff","y","21:00:00","05:30:00","2",17,"o","y","Scrubbed trap to reduce fouling",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",0,0,0,0
"762",2019-05-30,"09:45:00","APS","Sylvia Charles, Elizabeth Unsell","y","21:00:00","05:30:00","1",8.5,"o","y","First Metacarcinus magister!",NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",1,0.117647058823529,0.117647058823529,0
"763",2019-06-01,"07:40:00","APS","Rudy Smith, Erik Alexander","y","21:00:00","05:30:00","2",17,"o","y",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",0,0,0,0
"764",2019-06-03,"09:50:00","APS","Sylvia Charles, Bill Alexander","y","21:00:00","05:30:00","2",17,"o","y","Mesh needs to be cleaned",NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",2,0.117647058823529,0.117647058823529,0
"765",2019-06-05,"09:30:00","APS","Sylvia Charles, Bill Alexander, Staff","Y","21:00:00","05:00:00","2",16,"O","Y","non-magister megalopae present",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish",0,0,0,0
